Data Source;World Development Indicators;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Last Updated Date;2-5-2016;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Country Name;Country Code;Indicator Name;Indicator Code;1960;1961;1962;1963;1964;1965;1966;1967;1968;1969;1970;1971;1972;1973;1974;1975;1976;1977;1978;1979;1980;1981;1982;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015
Niger;NER;Fossil fuel energy consumption (% of total);EG.USE.COMM.FO.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;14.36867867;13.80433317;14.28510482;15.08263153;16.11641133;14.02573608;13.71825457;14.26757216;15.30266416;17.32369964;21.10587693;24.19286423;29.68773614;24.93879521;;
Nigeria;NGA;Fossil fuel energy consumption (% of total);EG.USE.COMM.FO.ZS;;;;;;;;;;;;5.967769566;6.939592306;8.594886694;8.99480044;10.35112981;12.42661909;14.63782725;16.43727114;17.33392468;18.95469166;20.49485567;22.08604598;22.17331475;20.0524079;20.36797923;18.95002969;19.7256197;19.82670765;20.44464146;20.51768012;21.92551198;22.84478998;22.04813297;17.83639168;17.75230101;18.8305405;19.19557389;17.36171121;17.77485307;18.44829849;19.88996657;19.76182052;21.62485213;21.31552269;21.70702341;19.71058086;17.59701834;18.43687998;15.87766305;18.01491995;18.98566485;18.94968962;18.16341565;;
Nicaragua;NIC;Fossil fuel energy consumption (% of total);EG.USE.COMM.FO.ZS;;;;;;;;;;;;41.38479065;41.05749964;43.47661753;44.06160972;43.40021363;44.54755926;49.64056193;47.05356139;37.35798922;40.88707087;41.1584304;39.47096642;38.97316921;33.12479536;32.31356622;37.63488128;37.49172102;36.02305772;30.61101172;29.3416169;28.54961932;32.37296763;32.87800972;35.19308478;37.3343302;37.77282165;38.90686218;43.85809129;46.82640182;46.0214318;48.3090423;46.68975231;48.11023452;47.5385989;47.9848672;48.06268994;49.16397672;46.51146194;47.34169662;46.91235723;48.61373229;43.31162404;39.62871497;;
Netherlands;NLD;Fossil fuel energy consumption (% of total);EG.USE.COMM.FO.ZS;99.95162067;99.98308711;;99.98510901;99.99456255;99.9904576;;;;99.88153352;99.86440028;99.97543828;;99.72083044;98.80795597;98.24400956;98.21283959;98.05011991;97.9066511;98.29367605;97.98788195;98.1149035;97.56313365;97.54972433;97.87650031;97.45564327;97.78462118;97.86305314;97.15102967;97.12597864;95.93188427;96.19924969;95.98599882;95.64882254;95.63231981;95.40350883;95.36868569;95.39182609;94.88036875;93.94373214;93.85697005;94.11121224;94.00356852;94.06463419;93.91263747;92.97198001;92.53294984;92.76597064;92.44065229;93.05970262;93.83509681;92.32066594;91.50424563;91.68106694;91.05370557;
High income: nonOECD;NOC;Fossil fuel energy consumption (% of total);EG.USE.COMM.FO.ZS;;;;;;;;;;;;95.49688069;95.30128248;95.64398513;94.99734377;94.99612958;95.39934283;95.6405322;95.25769575;94.93552952;94.8449697;94.35271525;94.44447899;93.98206551;92.79673325;91.06444759;92.38827317;91.79712211;93.08593661;93.73179249;92.66780506;92.68493968;92.30429067;92.20690977;92.37753287;92.18945599;92.12642119;92.03605416;92.0519097;91.6493799;91.78725824;91.70220601;91.60671458;91.71877089;91.51583127;91.61986378;91.68986206;91.84575502;92.37285566;92.08389054;92.26963063;92.49627636;92.21593511;92.61346439;;
Norway;NOR;Fossil fuel energy consumption (% of total);EG.USE.COMM.FO.ZS;60.49762483;58.65194274;56.56960025;58.18742445;56.85607663;56.89427223;59.01729395;58.2060797;57.77258009;60.79059759;63.01105148;61.06634511;60.82285048;59.27330091;57.17783657;57.85634781;56.74258263;58.95527016;59.75590297;57.17117537;57.84799391;54.84309783;54.06293828;52.95456055;52.90660572;52.15408157;55.48632705;53.79633919;51.78077124;53.37572015;52.05300531;52.94426708;53.59207829;54.75819233;53.37244596;53.03265044;52.44803398;54.53997761;54.03449739;55.19582227;54.34401885;55.6288596;53.50723748;58.87639597;55.87579016;54.96068672;56.65873952;56.16238549;61.64575104;63.07965728;62.99851439;57.29384391;57.773238;61.94828732;59.74377951;
Nepal;NPL;Fossil fuel energy consumption (% of total);EG.USE.COMM.FO.ZS;;;;;;;;;;;;1.653869098;2.162947701;2.98687979;2.745422903;2.408603871;1.919679293;2.166613687;2.091359537;3.058682784;3.456567445;2.982699618;3.43137882;4.449084661;4.745281821;3.504368023;4.503285028;4.165992555;4.28367809;3.37266452;5.051140337;6.00982988;6.287240979;6.70178264;7.853936128;8.558693458;8.668709029;9.655923565;9.930467687;12.50624334;11.97369419;12.35246277;10.15772763;10.61004296;9.705238305;10.64679652;8.831008112;8.615538624;9.88593594;11.09279672;12.59672651;12.98662578;15.17121215;15.46529781;;
New Zealand;NZL;Fossil fuel energy consumption (% of total);EG.USE.COMM.FO.ZS;79.27944331;77.32761288;71.0361872;68.90464499;68.58344974;67.66464047;67.62703985;69.12395047;68.41395435;69.2263758;69.98761035;67.66302919;69.62796189;70.82683264;68.61008305;65.00361579;69.22466162;71.11573671;69.10094335;65.7757256;64.76561959;64.54419083;68.04110192;66.94057403;68.26025084;71.37562006;69.68552296;69.36143404;69.38861503;67.44439609;66.74634658;67.04698353;69.03009346;68.30793359;68.45249392;67.89192434;69.8094031;72.0513633;69.59774064;70.81706549;69.4632629;71.80383968;69.77397777;70.01993546;68.2581754;68.18112115;67.62940924;67.57928702;66.85097419;64.13140864;61.10953258;59.79157348;62.41764901;61.12354634;60.74308089;
High income: OECD;OEC;Fossil fuel energy consumption (% of total);EG.USE.COMM.FO.ZS;94.42732406;94.38922762;94.49635621;94.68164936;94.78318706;94.75366354;94.6525559;94.7787431;94.76749368;94.82589127;94.71625841;94.53391028;94.21837427;94.21096616;93.53558443;92.75375148;92.77838463;92.10121109;91.4594857;91.4214502;90.79111041;89.70261823;88.84958104;87.84168768;86.85548032;85.76348451;85.06060179;84.68960814;84.39010546;84.24526207;83.59341976;83.05331481;82.92766351;82.72787063;82.63351987;82.36356085;82.37450483;82.66342256;82.39850109;82.27586913;82.31354423;82.36824624;82.37396572;82.64001227;82.26946462;81.90997976;81.57715094;81.84391354;81.25746294;80.36438532;80.17868757;80.48281093;80.59833958;80.19201474;;
OECD members;OED;Fossil fuel energy consumption (% of total);EG.USE.COMM.FO.ZS;94.1345468;94.09571954;94.21763357;94.42413857;94.5373993;94.52379554;94.43048498;94.56634525;94.56557654;94.63801786;94.54807463;94.23787246;93.93135315;93.93870285;93.26849495;92.49764713;92.5317389;91.87797385;91.26639995;91.22188548;90.63482269;89.57550564;88.75264471;87.77100912;86.82308251;85.78808557;85.08217724;84.72303082;84.41378396;84.30826302;83.67106989;83.15153816;83.01817797;82.82039492;82.77360516;82.46320769;82.48389954;82.77453869;82.53787858;82.43565273;82.49336879;82.56942864;82.5837608;82.86846165;82.51189251;82.18876536;81.91274212;82.21144656;81.66624848;80.83108834;80.64657886;80.98318045;81.13196269;80.71710548;;
Oman;OMN;Fossil fuel energy consumption (% of total);EG.USE.COMM.FO.ZS;;;;;;;;;;;;100;100;;99.99932905;100;100;99.99986573;99.99982;100;100;100;;;100;100;;100;100;;;99.99996575;;100;;;100;100;99.99995584;100;100;100;100;100;;;99.99999351;100;99.99999408;99.99999416;99.999995;100;;100;;
Other small states;OSS;Fossil fuel energy consumption (% of total);EG.USE.COMM.FO.ZS;;;;;;;;;;;;46.65539226;45.44565652;57.13491242;59.65257048;52.44365008;50.81205492;53.38233279;57.60114413;52.79591126;52.38925059;54.1151575;53.83025513;53.87574431;51.13553642;47.10038141;48.10786657;47.30639706;49.82680341;48.96238933;39.8743164;50.30183216;52.73982455;54.01520305;52.89607088;53.91544851;53.94219653;53.89783;55.75815717;57.11637373;56.97006336;58.4406346;57.66983499;57.40765942;40.70776566;41.19877585;40.93786963;40.06300051;60.70570423;58.80493256;61.46861485;61.46939559;61.15064501;63.12442268;;
Pakistan;PAK;Fossil fuel energy consumption (% of total);EG.USE.COMM.FO.ZS;;;;;;;;;;;;35.60035215;35.29484536;35.84296179;37.46960005;38.08993393;36.52246853;37.67670013;37.77752443;39.32018011;40.31629656;42.57308007;44.10934932;44.97511817;44.76390315;46.27605156;46.6028536;49.66510439;50.60135007;52.02363764;52.68279885;52.30527133;53.54954133;54.90888337;55.00240608;55.84915936;57.69080019;57.82804964;57.87357227;59.57314915;59.41293389;58.9270957;58.40806466;58.92531819;60.81447782;61.08023093;61.94291422;63.34228831;62.615387;62.08525103;61.43659523;60.84379137;60.71857823;60.07510743;;
Panama;PAN;Fossil fuel energy consumption (% of total);EG.USE.COMM.FO.ZS;;;;;;;;;;;;79.29679904;81.70996397;83.09075315;81.61364225;77.37845615;75.78228815;73.19356778;69.89595844;71.19782282;62.65369973;62.26272973;65.59034715;69.30122163;62.91082195;61.10975769;61.7415731;64.00559753;61.2418152;58.37181807;58.41255958;61.99114705;65.4853125;64.15330779;66.56331616;69.12634516;67.05937856;67.29565474;74.49978508;71.41295155;70.20179471;74.59447365;70.25502388;72.88872012;69.85538926;73.38305551;74.36711408;75.80714336;70.6921424;75.0515647;77.2036207;79.70988459;78.31249329;75.4144061;;
Peru;PER;Fossil fuel energy consumption (% of total);EG.USE.COMM.FO.ZS;;;;;;;;;;;;58.19919188;57.77346614;58.80490918;60.22126062;62.07483238;62.26744025;63.05548592;61.76383529;61.44138385;64.1386106;63.34010355;62.5476917;59.16433501;59.31115233;59.08567456;61.55586815;63.73177838;65.21668448;63.55264502;63.28006275;62.65214326;64.20497478;65.57455066;66.3603423;68.62247109;69.5043471;68.61724901;69.76566572;71.19740134;69.90923825;67.54891157;67.40480063;66.54729184;69.74942824;71.56104873;68.94679675;70.35299993;76.57105976;74.93849082;74.70424777;75.91993015;77.88682217;76.50996494;;
Philippines;PHL;Fossil fuel energy consumption (% of total);EG.USE.COMM.FO.ZS;;;;;;;;;;;;51.68272606;50.54302296;53.30841267;51.80850217;53.26183541;53.84346238;54.95182446;54.40866646;53.41093717;48.65089061;44.81121001;42.65357029;43.81113925;34.60286256;35.1828916;35.54275373;39.42739482;40.95207842;41.92393237;43.07913246;44.28030631;48.22953063;49.27312265;51.77030533;55.37105066;56.33445817;57.72249015;55.92492408;53.2161268;53.0686073;54.30490275;55.87291963;57.21562393;56.38303464;57.81258936;56.18237608;57.27483545;57.62975477;56.26292371;60.11116976;59.5638706;59.29423831;61.24636046;;
Palau;PLW;Fossil fuel energy consumption (% of total);EG.USE.COMM.FO.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;
Papua New Guinea;PNG;Fossil fuel energy consumption (% of total);EG.USE.COMM.FO.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Poland;POL;Fossil fuel energy consumption (% of total);EG.USE.COMM.FO.ZS;98.24690312;98.30405989;98.39621715;98.42085721;98.51842371;98.48322188;98.38041688;98.31815929;98.32664007;98.30940828;98.51603953;98.40003407;98.26794322;98.66049859;98.69160456;98.53120516;98.6629076;98.61725076;98.861598;99.00839984;98.89705036;98.56129194;98.87214426;98.89132841;98.778843;98.55980416;97.84634049;97.98890246;97.79065688;97.89936157;97.80680713;98.05065913;98.04603324;95.58676875;95.33847707;95.45551646;95.8970463;95.89721099;96.10865234;96.31842864;96.21984177;95.98089994;95.87003044;96.24775866;95.99220947;96.00672931;95.83429234;95.22764362;94.12664614;93.15916411;92.45120757;92.11837989;90.97851871;91.14550173;89.83770103;
Puerto Rico;PRI;Fossil fuel energy consumption (% of total);EG.USE.COMM.FO.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Korea; Dem. People’s Rep.;PRK;Fossil fuel energy consumption (% of total);EG.USE.COMM.FO.ZS;;;;;;;;;;;;92.43368227;92.55055176;92.52850396;92.66968514;92.76596349;93.04387352;93.26368131;93.59977;93.89635853;94.16360349;94.23608622;94.40522484;94.52884351;94.58479377;94.50670458;94.25604107;93.85855103;93.59510049;93.54233887;93.08860022;92.88730556;92.07253149;91.64576079;90.63293697;89.86262835;89.17157857;89.67865696;89.13749094;89.76591755;90.45489209;90.56717781;90.12492776;89.83704464;89.70140566;89.81569661;90.08915272;87.98892582;88.73478549;89.24093043;88.22522002;84.1793918;84.24506819;84.29891299;
Portugal;PRT;Fossil fuel energy consumption (% of total);EG.USE.COMM.FO.ZS;67.35579879;69.29536272;68.97950336;70.83497012;71.45440444;71.59104858;70.49401896;72.46605771;73.1683343;74.70312418;78.36644684;80.11409855;80.42129494;81.61574752;81.90369112;84.24607514;85.37395233;81.54773596;81.25863103;82.18049576;84.32209903;85.40409818;85.28487465;85.33380441;84.55017052;81.4042336;84.21853763;83.11159139;82.13302383;84.2266215;80.4466775;80.59660962;83.56345603;81.96160608;80.82210984;83.17811229;80.55177441;81.02220836;83.49736504;86.50723681;84.03616853;83.3853754;85.25673275;81.77346366;82.756091;84.12212742;80.81644951;79.24096733;78.63693907;78.08815373;75.12727156;75.65903757;75.11342875;73.69231674;74.25873815;
Paraguay;PRY;Fossil fuel energy consumption (% of total);EG.USE.COMM.FO.ZS;;;;;;;;;;;;14.61236498;15.46637336;16.65349208;14.66436876;16.40130262;17.10978071;22.34407386;25.24539769;23.74640412;22.80286608;21.30824668;20.94472457;19.03838495;21.28773202;21.60086666;21.47363537;20.25595687;21.46280967;19.7302242;21.33364923;20.14417156;23.88374303;26.57009985;28.47486673;29.52426611;28.57716823;29.13696859;30.96400691;32.43509629;28.20042304;28.78706276;30.51362043;30.97286644;31.1140686;29.00937874;30.10551898;30.25417669;30.01931931;30.70985011;32.58028855;33.63711167;33.8169346;33.61510405;;
Pacific island small states;PSS;Fossil fuel energy consumption (% of total);EG.USE.COMM.FO.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;0;0;0;0;;;;;;;;
French Polynesia;PYF;Fossil fuel energy consumption (% of total);EG.USE.COMM.FO.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Qatar;QAT;Fossil fuel energy consumption (% of total);EG.USE.COMM.FO.ZS;;;;;;;;;;;;100;;;99.99991876;100;;;100;;100;;100;100;100;;;;;;;99.99998615;99.99998676;99.99998724;;100;;99.99999017;100;99.99999116;99.99999084;99.99999171;;;100;100;;100;99.9999956;100;;100;;100;;
Romania;ROU;Fossil fuel energy consumption (% of total);EG.USE.COMM.FO.ZS;;;;;;;;;;;;96.43529508;95.87916945;96.41956379;96.3433381;96.43245665;96.87776622;96.71900057;96.94843663;97.16215411;96.81329351;96.90620996;96.68707968;96.95942481;96.73971092;96.04785976;96.41432315;96.60407661;96.01775711;96.38813486;96.14829081;94.98322938;94.81981938;94.69313868;94.48810757;93.15785781;90.95449502;85.93158748;85.2305912;84.3297836;84.81660272;86.5352964;86.74474721;86.86267929;84.48008926;83.86668462;85.05886129;83.17948136;79.84316277;76.59493576;75.07095149;77.6518382;76.42720092;73.42953616;;
Russian Federation;RUS;Fossil fuel energy consumption (% of total);EG.USE.COMM.FO.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;93.3937486;93.38258129;92.56862448;92.39524702;92.57414592;92.30129379;92.3230076;92.07158819;92.11536568;91.30937924;91.12638418;90.88571432;90.75258185;90.91553397;90.6902869;90.68828948;90.62126559;90.54975259;90.94748677;90.16257724;90.5469506;90.92286378;90.87885191;90.72256994;;
Rwanda;RWA;Fossil fuel energy consumption (% of total);EG.USE.COMM.FO.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
South Asia;SAS;Fossil fuel energy consumption (% of total);EG.USE.COMM.FO.ZS;;;;;;;;;;;;33.99161671;34.12593097;34.3751693;35.45981227;35.85154158;36.54438222;37.0109743;36.22025662;37.70796408;38.47882234;40.43404798;42.03729087;42.79823079;43.8687882;45.79029128;46.73832008;48.46345016;49.87446513;51.35749865;52.26278443;53.22043079;54.38331434;55.25905715;56.359096;58.19503383;59.2795805;60.05663721;60.44855304;61.7265878;61.95371737;62.00427549;62.50081634;62.70675649;63.8582984;64.2982885;65.14494361;66.2410745;67.19959537;69.15103164;69.45054196;69.37801944;70.30469771;70.3769969;;
Saudi Arabia;SAU;Fossil fuel energy consumption (% of total);EG.USE.COMM.FO.ZS;;;;;;;;;;;;99.9800084;99.97646695;99.9796761;99.98796503;99.98889259;99.97870716;99.98705527;99.98427331;99.98689513;99.99527017;99.98956471;99.98293021;99.98439364;99.98229058;99.99360346;99.98078161;99.98392817;99.98595956;99.98052376;99.97888612;99.98186197;99.98948221;99.99263451;99.98474927;99.98764355;99.99535367;99.99551494;99.99512132;99.99520676;99.99541575;99.99480235;99.99530971;99.99534173;99.99562196;99.99511788;99.99559706;99.99573835;99.99617989;99.99641029;99.99677609;99.99622956;99.99660592;99.99646063;;
Sudan;SDN;Fossil fuel energy consumption (% of total);EG.USE.COMM.FO.ZS;;;;;;;;;;;;19.3550012;19.06227168;19.74531632;18.81488119;17.22124749;14.95433378;15.18985057;14.1399627;12.57204798;15.25625738;13.80002972;15.30543662;14.22005756;13.53970177;15.16392196;14.61413842;11.64850414;15.42301082;14.00475735;17.4486057;16.08395273;14.83784348;11.11627808;13.75249687;13.18438534;12.97350681;14.20811847;14.54359799;22.42723685;17.57419641;16.1799102;19.12148701;18.56270054;20.27671661;23.31137;27.7225468;30.95160602;32.73071642;32.19449063;30.99930337;29.52712385;32.89948878;32.10289915;;
Senegal;SEN;Fossil fuel energy consumption (% of total);EG.USE.COMM.FO.ZS;;;;;;;;;;;;33.56181868;33.96109881;36.40462081;37.59652143;38.56571736;39.4178637;40.46693276;40.1553409;42.32553074;43.25871275;42.43517198;41.46297773;41.1654332;43.67615209;41.10719549;43.27245205;46.3465167;43.12100275;42.2994802;43.25662537;42.38659571;45.40540692;44.83930045;44.03001348;45.6487035;45.42344856;47.06853974;48.44878568;49.71395543;50.30181179;53.25673854;52.27381622;51.18695546;54.57289084;55.16465543;54.7641948;53.61301348;53.47897114;44.52371819;46.08066251;47.4972165;45.7736917;52.17270771;;
Singapore;SGP;Fossil fuel energy consumption (% of total);EG.USE.COMM.FO.ZS;;;;;;;;;;;;99.63265146;99.79287351;99.88804109;99.9475363;99.86812218;99.83150165;99.7443439;99.9312211;99.99196671;;;99.97874023;99.9890952;;;99.02495302;99.08380711;99.17368074;99.17411865;99.39173803;98.45369745;98.63717517;98.91348873;99.08535267;98.92792229;98.9728572;99.08527704;98.98800802;98.88756527;98.91780933;98.16821256;98.15511935;98.40424176;98.71369415;98.17112737;98.30136458;98.12869974;98.24675267;97.93274159;97.68803286;97.70145037;97.61271379;97.42943829;;
Solomon Islands;SLB;Fossil fuel energy consumption (% of total);EG.USE.COMM.FO.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;0;0;0;0;;;;;;;;
Sierra Leone;SLE;Fossil fuel energy consumption (% of total);EG.USE.COMM.FO.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
El Salvador;SLV;Fossil fuel energy consumption (% of total);EG.USE.COMM.FO.ZS;;;;;;;;;;;;28.37425107;30.90165028;32.74006324;31.2084849;30.95926644;27.1828415;27.05691538;26.5706328;26.12585014;24.07761317;21.09116174;19.96983846;20.78797302;20.84652025;23.48100972;27.24822144;29.24177875;30.70321217;31.97712177;31.43620294;36.70770562;38.14089544;41.6350877;44.51157973;46.74147468;43.12577744;47.65365459;49.22261006;46.52849402;44.93850096;44.19638329;44.20870069;45.02469192;44.53408677;44.0880532;44.29105096;47.82811692;44.61572394;47.2286276;46.02947678;47.38176679;47.31948251;45.7507109;;
San Marino;SMR;Fossil fuel energy consumption (% of total);EG.USE.COMM.FO.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Somalia;SOM;Fossil fuel energy consumption (% of total);EG.USE.COMM.FO.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Serbia;SRB;Fossil fuel energy consumption (% of total);EG.USE.COMM.FO.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;90.81891937;89.24646378;89.03507307;88.11244319;87.35427722;87.31650768;87.17251628;89.1056065;89.19775396;83.67748488;84.75161165;85.16230488;86.16732762;88.64159952;90.40940247;89.60711039;90.1464364;89.93497052;90.25883194;87.81702574;86.9419507;89.1290171;87.15938146;88.57769658;;
Sub-Saharan Africa (developing only);SSA;Fossil fuel energy consumption (% of total);EG.USE.COMM.FO.ZS;;;;;;;;;;;;36.50631294;36.49012473;37.77039865;37.80138073;37.97871484;38.65702339;38.90679621;39.81137922;39.79395254;40.64483753;42.22840645;43.50172836;43.16255748;43.46516473;42.86751224;42.70960869;43.39303452;43.13360114;41.57000904;40.94490478;41.46940944;39.71486104;40.56234172;39.45251569;39.94450378;39.71184448;39.74488507;38.83512226;39.187708;38.51158147;39.16985542;38.30990022;39.41686738;40.36748841;40.14871284;39.48436101;40.19892823;41.33450349;40.21360385;39.87822888;39.45283378;39.24197658;38.83362012;;
South Sudan;SSD;Fossil fuel energy consumption (% of total);EG.USE.COMM.FO.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;70.06846986;72.3759876;;
Sub-Saharan Africa (all income levels);SSF;Fossil fuel energy consumption (% of total);EG.USE.COMM.FO.ZS;;;;;;;;;;;;36.50631294;36.49012473;37.77039865;37.80138073;37.97871484;38.65702339;38.90679621;39.81137922;39.79395254;40.64483753;42.22840645;43.50172836;43.16255748;43.46516473;42.86751224;42.70960869;43.39303452;43.13360114;41.57000904;40.9392341;41.46940944;39.71486104;40.56234172;39.45251569;39.94450378;39.71184448;39.74488507;38.83512226;39.187708;38.51158147;39.16985542;38.30990022;39.41686738;40.26480388;40.00369778;39.31853181;40.01650594;41.33450349;40.21360385;39.87822888;39.45283378;39.24197658;38.83362012;;
Small states;SST;Fossil fuel energy consumption (% of total);EG.USE.COMM.FO.ZS;;;;;;;;;;;;82.23897573;83.59891062;85.68240417;85.13017213;83.67373006;83.37100086;84.39982535;85.82114641;86.13844065;85.92871412;83.50526396;82.93505012;82.59804191;82.68726737;82.03001969;82.07307407;81.4228925;82.3313551;82.05128061;63.28683102;80.5028411;81.53131511;81.32496769;81.22883383;81.19221912;82.50909479;81.6576369;83.23072881;84.78207516;84.74640434;85.9555588;86.69777959;87.41516538;69.50409104;69.85481843;71.11196291;71.37361289;87.81312783;87.34917076;88.12703833;87.93582154;87.53468398;87.88127525;;
Sao Tome and Principe;STP;Fossil fuel energy consumption (% of total);EG.USE.COMM.FO.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;0;0;0;0;;;;;;;;
Suriname;SUR;Fossil fuel energy consumption (% of total);EG.USE.COMM.FO.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;0;0;0;0;;;;;;;;
Slovak Republic;SVK;Fossil fuel energy consumption (% of total);EG.USE.COMM.FO.ZS;;;;;;;;;;;;96.19163213;96.38480149;96.08888931;95.40604822;96.34799051;96.14054756;96.57340538;96.70324386;93.89619784;90.72865294;89.64703823;88.55195317;87.83674919;87.1613491;84.89539154;82.48738751;82.50397438;82.38912191;81.63220379;81.62379661;80.71671496;80.83385367;78.56660561;76.223125;78.58278383;78.20464219;78.18582716;78.48092331;75.94364348;72.5158525;73.07818429;72.44125421;72.18103991;72.21614512;72.10779084;70.89196269;70.92913787;70.3379735;70.02843872;70.23777339;68.51136317;66.83286849;66.92357426;62.7905941;
Slovenia;SVN;Fossil fuel energy consumption (% of total);EG.USE.COMM.FO.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;71.27504039;69.50208358;72.09984456;73.48132995;71.73326247;72.87552557;73.96249704;74.28475384;73.50536815;74.16533385;70.13821351;70.39380715;69.86246617;69.74644079;69.29592992;68.57141995;69.4715759;69.23779349;69.4391906;67.93774304;67.41067229;65.34284862;65.39019129;64.30988574;59.59302489;
Sweden;SWE;Fossil fuel energy consumption (% of total);EG.USE.COMM.FO.ZS;74.49344866;72.75348153;73.22551468;74.98480543;74.74404505;75.18439326;77.28904768;75.93527819;77.81746146;80.25025258;81.83017168;79.11746625;78.22607077;76.03950587;74.86175796;69.96263507;70.29042007;68.79456932;64.37363313;65.89126311;60.12571363;55.14980363;52.31005014;48.32813101;44.10861539;43.42663484;41.75551158;40.00648716;40.04288235;39.09301733;37.29495717;35.52821961;36.9083497;36.87733538;36.90247961;36.85322789;36.71648711;35.63736882;35.0473152;34.84981229;34.82918337;33.98788812;37.44624962;36.52181032;34.83201035;33.81150917;33.41258419;32.45247195;33.11264006;31.98399534;34.4232514;34.21418705;30.99915578;29.81149322;30.7543666;
Swaziland;SWZ;Fossil fuel energy consumption (% of total);EG.USE.COMM.FO.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;0;0;0;0;;;;;;;;
Sint Maarten (Dutch part);SXM;Fossil fuel energy consumption (% of total);EG.USE.COMM.FO.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Seychelles;SYC;Fossil fuel energy consumption (% of total);EG.USE.COMM.FO.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;0;0;0;0;;;;;;;;
Syrian Arab Republic;SYR;Fossil fuel energy consumption (% of total);EG.USE.COMM.FO.ZS;;;;;;;;;;;;;99.66673588;99.764241;98.89258351;97.8176937;96.92652906;95.96656856;95.68672112;96.46521919;95.08826952;95.71102699;96.15465506;96.82468188;96.71696472;96.44859037;97.04685422;97.34442937;97.35880951;97.40450231;97.73626326;97.93493477;97.87203752;97.92008101;98.03966957;98.17625649;98.24575303;98.35336113;98.4666401;98.44791916;98.16794991;98.11642759;98.68775889;98.66358482;98.16494913;98.45937933;98.71576473;98.49859177;98.92056558;99.25212298;99.08058918;98.67813358;98.09464225;98.2997653;;
Turks and Caicos Islands;TCA;Fossil fuel energy consumption (% of total);EG.USE.COMM.FO.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Chad;TCD;Fossil fuel energy consumption (% of total);EG.USE.COMM.FO.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Togo;TGO;Fossil fuel energy consumption (% of total);EG.USE.COMM.FO.ZS;;;;;;;;;;;;15.49219611;15.78905759;13.44287161;12.05055235;13.44885115;11.45418762;13.70594138;13.69634925;16.09590745;14.13191984;13.29656585;15.07023168;10.73650834;11.74774708;10.02059339;14.77648703;15.15559835;14.40493971;14.14800357;15.06127102;13.32723259;9.53505206;6.379327641;13.23687827;12.53977638;17.79794155;12.64141296;15.00369709;17.20828446;14.85860856;12.60388831;13.41792319;15.83807438;14.73829053;13.79788385;12.01933416;12.7893877;14.29407395;24.10151513;22.03570898;19.90908937;17.21810261;17.16629168;;
